News Org,Compound,Positive,Negative,Neutral,Text,Created At,Tweets Ago
NYTimes,-0.7405,0.084,0.281,0.636,"RT @charlie_savage: EXCLUSIVE: Green Berets ""training/advising"" Nigerien forces were attacked by ISIS militants and killed 11 of them in De…",Thu Mar 15 01:03:04 +0000 2018,5
NYTimes,-0.7506,0.0,0.262,0.738,The U.S. military said it limited operations in the West African nation of Niger after 4 soldiers were killed. But… https://t.co/sYDXeFdwtJ,Thu Mar 15 00:56:04 +0000 2018,6
NYTimes,0.2023,0.096,0.0,0.904,RT @adamgoldmanNYT: The F.B.I. disciplinary process has recommended FBI Deputy Director Andy McCabe's termination — leaving Mr. Sessions to…,Thu Mar 15 00:47:04 +0000 2018,7
NYTimes,-0.25,0.0,0.1,0.9,"4 years ago, it seemed unthinkable that Tracy Morgan would be performing, speaking or walking again, let alone star… https://t.co/he55d4UewJ",Thu Mar 15 00:32:04 +0000 2018,8
NYTimes,-0.6808,0.146,0.438,0.417,"A teacher’s gun is accidentally fired during public safety class, injuring 3 students https://t.co/i1068S2pjs",Thu Mar 15 00:17:06 +0000 2018,9
NYTimes,0.0,0.0,0.0,1.0,Wedding season is upon us (it officially kicks off in April). Here are a few money saving tips for weddings guests.… https://t.co/HuYLIeYwGy,Thu Mar 15 00:02:10 +0000 2018,10
NYTimes,0.5106,0.246,0.09,0.664,One NYT reader's reaction to Katy Perry giving an unwanted kiss to an “American Idol” contestant… https://t.co/8vxz1W9wLe,Wed Mar 14 23:47:06 +0000 2018,11
NYTimes,0.5719,0.171,0.0,0.829,"As a student at Smith College, Sylvia Plath won a “guest editorship” at Mademoiselle magazine in New York in 1953,… https://t.co/Ii0kMak4qz",Wed Mar 14 23:32:01 +0000 2018,12
NYTimes,-0.7783,0.0,0.274,0.726,"RT @MichaelPaulson: Harper Lee's estate is suing over Aaron Sorkin's script for a new stage adaptation of ""To Kill a Mockingbird,"" schedule…",Wed Mar 14 23:17:02 +0000 2018,13
NYTimes,-0.2263,0.102,0.15,0.749,Britain’s retaliation against Russia in their spy-poisoning brawl includes a small but symbolic slap: No ministers… https://t.co/Dh7pYA91U9,Wed Mar 14 23:02:05 +0000 2018,14
NYTimes,0.0,0.0,0.0,1.0,Evening Briefing: Here's what you need to know at the end of the day https://t.co/pk9LJyXWVe,Wed Mar 14 22:47:02 +0000 2018,15
NYTimes,0.0,0.0,0.0,1.0,"“Quebec needs to change the rules of the game"" says Gabriel Nadeau-Dubois, a young left-wing politician.

 A postca… https://t.co/Ce5L3IM2YQ",Wed Mar 14 22:32:02 +0000 2018,16
NYTimes,-0.34,0.0,0.091,0.909,"Toys “R” Us is closing up shop in the U.S. Once one of the world’s leading toy retailers, it struggled to keep up w… https://t.co/pkGoVzZDhU",Wed Mar 14 22:17:03 +0000 2018,17
NYTimes,0.0,0.0,0.0,1.0,Pennsylvania election results and maps https://t.co/7PadlsF3aW,Wed Mar 14 22:03:04 +0000 2018,18
NYTimes,0.0,0.0,0.0,1.0,Democrat Conor Lamb’s performance in the Pennsylvania House race rattled Republicans and showed Democrats how to wi… https://t.co/zQwH5ici8R,Wed Mar 14 21:55:00 +0000 2018,19
NYTimes,0.0,0.0,0.0,1.0,Breaking News: The Democrat Conor Lamb has an insurmountable lead in a Pennsylvania House race in Trump country. We… https://t.co/NNNY4vxgoH,Wed Mar 14 21:38:33 +0000 2018,20
NYTimes,0.0,0.0,0.0,1.0,"RT @overbye: Goodbye Stephen, you were a supernova in the wind https://t.co/Jl8QuOfzZq",Wed Mar 14 21:31:07 +0000 2018,21
NYTimes,0.2023,0.087,0.0,0.913,A former top Equifax executive sold nearly $1 million in company stock after he learned about a major data breach i… https://t.co/S2lluf3E0J,Wed Mar 14 21:15:06 +0000 2018,22
NYTimes,0.0,0.0,0.0,1.0,David Cay Johnston uses his investigative skills to dig deep inside the Trump administration https://t.co/R6CYZlrriX,Wed Mar 14 21:00:22 +0000 2018,23
NYTimes,0.128,0.127,0.104,0.769,At least 139 people were exonerated last year after being wrongfully convicted. Each person lost a decade to prison… https://t.co/sUwCCQnSmZ,Wed Mar 14 20:45:07 +0000 2018,24
NYTimes,0.2732,0.139,0.0,0.861,"At 98, Sister Jean Dolores-Schmidt is this NCAA tournament-bound basketball team's biggest supporter https://t.co/gQd8p5P1vN",Wed Mar 14 20:30:18 +0000 2018,25
NYTimes,0.0,0.0,0.0,1.0,"As cities throughout the South move to take down Confederate monuments, Nashville's mayor said it was time for the… https://t.co/QoJGRcfkMx",Wed Mar 14 20:15:05 +0000 2018,26
NYTimes,0.4215,0.128,0.0,0.872,Students chanting “No more violence.” Signs asking “Are we next?” See the powerful photos from a day of school walk… https://t.co/sLQjSYhd2G,Wed Mar 14 19:55:32 +0000 2018,27
NYTimes,0.0,0.0,0.0,1.0,"Facebook said that it had taken down pages associated with “Britain First,” a far-right group whose leaders were re… https://t.co/buhhoDlgR0",Wed Mar 14 19:49:57 +0000 2018,28
NYTimes,0.1779,0.082,0.0,0.918,"There’s a lot of growing up happening in today’s tech industry, where former whiz kids made their fortunes and are… https://t.co/4fZIDYby9I",Wed Mar 14 19:45:11 +0000 2018,29
NYTimes,-0.6249,0.0,0.231,0.769,The men are suspected of bombing a mosque in Minnesota and attempting to bomb an abortion clinic in Illinois https://t.co/BUUrbhQmjp,Wed Mar 14 19:37:06 +0000 2018,30
NYTimes,0.7003,0.254,0.0,0.746,"The first kiss of a teenager, delivered by a superstar singer, might have made for a sweet pop-culture moment in a… https://t.co/vPc8PGjDAz",Wed Mar 14 19:30:07 +0000 2018,31
NYTimes,0.25,0.146,0.146,0.709,Trump is visiting a Boeing plant to celebrate tax cuts. But lurking in the background is a clash over trade — one i… https://t.co/HYUsZjXHcK,Wed Mar 14 19:22:05 +0000 2018,32
NYTimes,0.1531,0.078,0.0,0.922,The fall of Rex Tillerson removes one the last remaining presidential advisers whose views on global warming are in… https://t.co/yfENJnfeVT,Wed Mar 14 19:15:08 +0000 2018,33
NYTimes,0.1779,0.278,0.206,0.515,Should teenagers protest? Research says yes. https://t.co/xTpYG8FlTY,Wed Mar 14 19:07:06 +0000 2018,34
NYTimes,0.8402,0.417,0.0,0.583,Remaining physically active as we grow older could help to keep our muscles and immune systems robust https://t.co/P85DU930fM,Wed Mar 14 19:00:18 +0000 2018,35
NYTimes,0.2023,0.091,0.0,0.909,"RT @nytimesbusiness: Disney unveiled a major reorganization on Wednesday, bringing significant change to almost every part of its empire ah…",Wed Mar 14 18:58:12 +0000 2018,36
NYTimes,0.0,0.0,0.0,1.0,"On this day that fetishizes finitude, take a moment to reflect on these everyday infinities https://t.co/3pQJ4Wy99E (from the archives)",Wed Mar 14 18:52:06 +0000 2018,37
NYTimes,0.0,0.0,0.0,1.0,"President Trump is trying to wall off American industry from foreign competition, primarily China, under the guise… https://t.co/7uoUcufPu9",Wed Mar 14 18:45:15 +0000 2018,38
NYTimes,-0.34,0.0,0.146,0.854,Britain’s expulsion of 23 Russian diplomats echoes the espionage feuds between Washington and Moscow https://t.co/a9NHFrgQAh,Wed Mar 14 18:37:04 +0000 2018,39
NYTimes,0.0,0.0,0.0,1.0,"President Trump is expected to name the CNBC analyst Larry Kudlow to replace Gary Cohn, who quit over tariffs https://t.co/BiTzwNqxmx",Wed Mar 14 18:30:21 +0000 2018,40
NYTimes,0.4019,0.13,0.0,0.87,A recount is unlikely to change the results of the Pennsylvania special election because most ballots in the state… https://t.co/bic2scfePz,Wed Mar 14 18:22:06 +0000 2018,41
NYTimes,0.0,0.0,0.0,1.0,Google is joining Facebook in banning advertising for Bitcoin and other cryptocurrencies https://t.co/NPGPrKXGNn,Wed Mar 14 18:15:07 +0000 2018,42
NYTimes,-0.6597,0.09,0.232,0.677,"Stephen Hawking liked to say he was born 300 years to the day after Galileo died, and he died 139 years after Alber… https://t.co/Gqy8ik2M7B",Wed Mar 14 18:07:03 +0000 2018,43
NYTimes,-0.7579,0.0,0.289,0.711,"In Opinion,

Op-Ed contributor Samantha Power writes that a year of insults, chaos and falsehoods has brought about… https://t.co/gabGGazwLI",Wed Mar 14 18:00:19 +0000 2018,44
NYTimes,-0.8402,0.0,0.409,0.591,President Trump has not personally addressed the poison attack since London assigned blame on Russia https://t.co/rU2g6IzQbO,Wed Mar 14 17:52:07 +0000 2018,45
NYTimes,-0.25,0.101,0.185,0.714,"History is full of movements led by students. Some were successful and others brutally crushed, but even the latter… https://t.co/DLsUVrnNMm",Wed Mar 14 17:45:12 +0000 2018,46
NYTimes,-0.25,0.0,0.095,0.905,"Prime Minister Theresa May expelled 23 Russian diplomats and vowed to crack down on Russian spies, corrupt elites a… https://t.co/jPQMzLbwKC",Wed Mar 14 17:37:04 +0000 2018,47
NYTimes,0.0,0.0,0.0,1.0,“Remember to look up at the stars and not down at your feet. Try to make sense of what you see and wonder about wha… https://t.co/hGzt6T9pch,Wed Mar 14 17:30:04 +0000 2018,48
NYTimes,-0.2023,0.15,0.22,0.63,"The founder of the blood-testing company Theranos, once a Silicon Valley darling, was charged with fraud by the SEC… https://t.co/u4Zw2LSHIa",Wed Mar 14 17:23:00 +0000 2018,49
NYTimes,-0.4939,0.0,0.158,0.842,"The Myanmar government maintains that the Rohingya burned down their own villages, and it rejects widespread testim… https://t.co/pk4z9WjChF",Wed Mar 14 17:15:10 +0000 2018,50
NYTimes,0.8934,0.422,0.0,0.578,"RT @nytopinion: Adults are supposed to take care of children — keep them safe, and help them feel safe. https://t.co/ocBNfgoz07 https://t.c…",Wed Mar 14 17:13:55 +0000 2018,51
NYTimes,-0.7269,0.0,0.243,0.757,"Andrew McCabe, an F.B.I. official criticized by President Trump, was to retire on Sunday. But he may be fired first… https://t.co/6kzsefs0lE",Wed Mar 14 17:06:30 +0000 2018,52
NYTimes,-0.5267,0.0,0.175,0.825,"Rodrigo Duterte said that the Philippines was withdrawing from the International Criminal Court, denouncing what he… https://t.co/Jda5Jr2kj2",Wed Mar 14 17:00:24 +0000 2018,53
NYTimes,0.2144,0.089,0.0,0.911,RT @nytgraphics: Final precinct-level results for Pennsylvania's 18th district special election show a blue shift in all but a handful of p…,Wed Mar 14 16:54:18 +0000 2018,54
NYTimes,-0.25,0.089,0.152,0.759,"""Enough."" Students walked out of their schools in a nationwide demonstration over gun violence.… https://t.co/kCXFLlo0mA",Wed Mar 14 16:52:06 +0000 2018,55
NYTimes,0.296,0.104,0.0,0.896,"Join NYT reporter Roslyn Sulcas at the Royal Opera House in London, where she talks to the choreographer Christophe… https://t.co/EveDo1cKHl",Wed Mar 14 16:44:20 +0000 2018,56
NYTimes,-0.7579,0.0,0.265,0.735,"In Opinion,
The editorial board writes: Few American officials were so directly involved in the frenzy of abuse aft… https://t.co/UTnQziketD",Wed Mar 14 16:30:19 +0000 2018,57
NYTimes,0.1779,0.078,0.0,0.922,"As it seeks to compete with rival retailers, led by Amazon, Walmart plans to offer home delivery of groceries bough… https://t.co/rZ3bSioBwb",Wed Mar 14 16:15:13 +0000 2018,58
NYTimes,0.3818,0.14,0.0,0.86,"News Analysis: The message from Pennsylvania’s still-undecided House race is clear: Suburban voters are in revolt,… https://t.co/zlbjL8EbjT",Wed Mar 14 16:07:05 +0000 2018,59
NYTimes,0.0,0.0,0.0,1.0,"When Qatari royals were captured falcon hunting in Iraq, they were used as pawns in a multiplayer chess match that… https://t.co/7A3ipYt6yt",Wed Mar 14 16:00:17 +0000 2018,60
NYTimes,0.2937,0.17,0.109,0.721,RT @katierosman: Katy Perry kisses an American Idol contestant and he did not like it. https://t.co/SENNYwky1k,Wed Mar 14 15:53:09 +0000 2018,61
NYTimes,0.8668,0.364,0.0,0.636,"Stephen Hawking's greatest work focused on black holes. If you still don't fully understand black holes, it's OK. Y… https://t.co/iB5RRB8ltP",Wed Mar 14 15:45:04 +0000 2018,62
NYTimes,0.0,0.0,0.0,1.0,“Not since Albert Einstein has a scientist so captured the public imagination and endeared himself to tens of milli… https://t.co/HgTUlo1lsf,Wed Mar 14 15:30:06 +0000 2018,63
NYTimes,0.0,0.0,0.0,1.0,March 14 = 3/14 = ? = ? = ?  https://t.co/7Htq28VRSg,Wed Mar 14 15:17:41 +0000 2018,64
NYTimes,-0.8591,0.0,0.382,0.618,"RT @nytimesworld: How a plan to fell 6,000 trees in an English city provoked angry protests — and claims of poisoned tea https://t.co/0C9RX…",Wed Mar 14 15:13:19 +0000 2018,65
NYTimes,0.0,0.0,0.0,1.0,"Chris Cuomo is taking over the 9 p.m. weeknight slot on CNN, putting him up against MSNBC's Rachel Maddow and Sean… https://t.co/JRQnx8Xkah",Wed Mar 14 15:05:05 +0000 2018,66
NYTimes,0.0,0.0,0.0,1.0,RT @lauriegnyt: “I am walking out of school on Wednesday because our president and Congress need to do more than just tweet prayers and tho…,Wed Mar 14 15:00:12 +0000 2018,67
NYTimes,0.0,0.0,0.0,1.0,RT @MitchKSmith: Students are preparing to walk out at Perspectives Charter Schools on Chicago’s South Side. Many young people here have lo…,Wed Mar 14 14:51:46 +0000 2018,68
NYTimes,0.6369,0.167,0.0,0.833,"The happiest countries in the world, per a new survey: 
1. ??
2. ??
3. ??
(The Nordic nations are the happiest.) https://t.co/0Bn0PFAdY9",Wed Mar 14 14:45:09 +0000 2018,69
NYTimes,0.0,0.0,0.0,1.0,"@julieturkewitz Why students are walking out, in their own words https://t.co/t7QsDSpRFV https://t.co/2xWznlocrU",Wed Mar 14 14:41:08 +0000 2018,70
NYTimes,0.4019,0.124,0.0,0.876,"RT @nytgraphics: More Democratic or more Republican?
How each precinct in yesterday's Pennsylvania special election shifted from the 2016 p…",Wed Mar 14 14:30:07 +0000 2018,71
NYTimes,0.0,0.0,0.0,1.0,Some of the day’s most poignant demonstrations are expected at schools whose names are synonymous with shootings.… https://t.co/1TyEOR5VTA,Wed Mar 14 14:23:49 +0000 2018,72
NYTimes,0.0,0.0,0.0,1.0,"Trump boasted to reporters that he had made the call to oust Tillerson ""by myself."" Jimmy Fallon found that amusing… https://t.co/kzxzDMsOqE",Wed Mar 14 14:20:14 +0000 2018,73
NYTimes,0.0,0.0,0.0,1.0,Morning Briefing: Here's what you need to know to start your day https://t.co/olPJB2Zxdq https://t.co/JZA6kxltL1,Wed Mar 14 14:10:13 +0000 2018,74
NYTimes,0.0,0.0,0.0,1.0,"RT @NYTNational: Our reporters are across the country as students are expected to walk out nationwide. Follow along:

@alanblinder
@julietu…",Wed Mar 14 13:59:25 +0000 2018,75
NYTimes,-0.7906,0.056,0.339,0.605,Students are walking out of their schools in a nationwide demonstration over gun violence. The protests are set to… https://t.co/b1qQ0OXZKf,Wed Mar 14 13:57:09 +0000 2018,76
NYTimes,0.4939,0.138,0.0,0.862,"As Stephen Hawking's renown spread, movies were made about him, he made cameos on TV shows, and he inspired compose… https://t.co/DWKwdH0qqD",Wed Mar 14 13:48:07 +0000 2018,77
NYTimes,-0.5423,0.0,0.156,0.844,"In Opinion

Op-Ed contributor Paul R. Pillar writes that Mike Pompeo's nomination as secretary of state ""is bad new… https://t.co/JxUjMpFgok",Wed Mar 14 13:29:05 +0000 2018,78
NYTimes,-0.128,0.155,0.182,0.663,"“I lied,” said the antiques dealer. “I cheated. I stole.” And he succeeded, temporarily. https://t.co/wVl1wNNTKr",Wed Mar 14 13:12:30 +0000 2018,79
NYTimes,0.296,0.206,0.106,0.688,Theresa May said she had agreed with Britain’s National Security Council to suspend all high-level contacts between… https://t.co/n6P7WOnQz0,Wed Mar 14 13:10:00 +0000 2018,80
NYTimes,-0.7506,0.0,0.252,0.748,"Breaking News: The UK is expelling 23 Russian diplomats over the poisoning of a former spy on British soil, in a sh… https://t.co/jiZhSZWkwn",Wed Mar 14 12:53:00 +0000 2018,81
NYTimes,0.0,0.0,0.0,1.0,Thousands of students will stand up in their classrooms on Wednesday and walk out of their schools in a nationwide… https://t.co/vsA38Bsz2G,Wed Mar 14 12:45:11 +0000 2018,82
NYTimes,-0.2023,0.053,0.086,0.861,"Stephen Hawking took part in a zero-gravity flight when he was 65. Asked why he took such risks, he said, ""I want t… https://t.co/EN9mGz0Xul",Wed Mar 14 12:40:15 +0000 2018,83
NYTimes,0.3818,0.133,0.0,0.867,"The message from Pennsylvania's still-undecided House race is clear: Suburban voters are in revolt, swamping the mo… https://t.co/iLmB9eH3gK",Wed Mar 14 12:30:13 +0000 2018,84
NYTimes,-0.4588,0.0,0.143,0.857,Instances of female teachers sexually abusing male students are rare. But stories on the subject have lately taken… https://t.co/2pDX6MPmGy,Wed Mar 14 12:21:01 +0000 2018,85
NYTimes,-0.6486,0.0,0.202,0.798,"Three adults and one young child were found shot dead in Brooklyn Wednesday morning, the police said https://t.co/avcNdu3OFv",Wed Mar 14 12:11:06 +0000 2018,86
NYTimes,0.0,0.0,0.0,1.0,Morning Briefing: Here's what you need to know to start your day https://t.co/h9PVjeK9CA https://t.co/Yoo45yOaBo,Wed Mar 14 12:00:13 +0000 2018,87
NYTimes,-0.6705,0.13,0.292,0.578,"The parents of Seth Rich, the young Democratic aide whose unsolved murder became grist for right-wing conspiracy th… https://t.co/bMGOWrhcDE",Wed Mar 14 11:50:04 +0000 2018,88
NYTimes,0.0,0.0,0.0,1.0,Pennsylvania election results and maps https://t.co/nSnEVyiSWN,Wed Mar 14 11:40:10 +0000 2018,89
NYTimes,-0.128,0.165,0.146,0.69,"In Russia, the poisoning of an ex-spy in Britain only adds to Vladimir Putin's image as a fearless defender of the… https://t.co/zdf90ktL5y",Wed Mar 14 11:30:05 +0000 2018,90
NYTimes,0.0,0.0,0.0,1.0,Rex Tillerson was the most persistent advocate of opening diplomatic channels with North Korea — a position that pu… https://t.co/AS2eAJKc6a,Wed Mar 14 11:15:06 +0000 2018,91
NYTimes,0.0,0.0,0.0,1.0,Conor Lamb appeared on the verge of capturing Pennsylvania's 18th District despite a torrent of Republican money an… https://t.co/eXCZzosRBD,Wed Mar 14 11:00:06 +0000 2018,92
NYTimes,-0.7184,0.0,0.25,0.75,"""They're named black holes because they are related to human fears of being destroyed or gobbled up,"" Stephen Hawki… https://t.co/wj9lt4JYl3",Wed Mar 14 10:44:05 +0000 2018,93
NYTimes,0.0,0.0,0.0,1.0,Morning Briefing: Here's what you need to know to start your day https://t.co/xQgDsox4ka https://t.co/lco7aHyx77,Wed Mar 14 10:30:08 +0000 2018,94
NYTimes,-0.5423,0.189,0.278,0.534,"RT @MattAndersonNYT: A survivor of a terrorist attack in Norway said a new movie had turned ""my life’s nightmare into popular entertainment…",Wed Mar 14 10:15:05 +0000 2018,95
NYTimes,-0.296,0.0,0.104,0.896,"""As long as gay people don’t have their rights all across America, there’s no reason for celebration"" — Marsha John… https://t.co/tjzZi9a6GH",Wed Mar 14 10:00:22 +0000 2018,96
NYTimes,0.0,0.0,0.0,1.0,"Netflix paid Claire Foy, Queen on ""The Crown,"" less than her on-screen husband https://t.co/xva6TeTJTZ",Wed Mar 14 09:45:06 +0000 2018,97
NYTimes,-0.6249,0.0,0.221,0.779,"RT @nytimesworld: Japan's fear: ""Mr. Trump might forget what he was told or instructed or advised"" on North Korea https://t.co/pR95c0KcCW",Wed Mar 14 09:30:07 +0000 2018,98
NYTimes,0.128,0.215,0.152,0.633,United Airlines apologized after a dog died on a flight during which it was stored in a passenger's overhead compar… https://t.co/E9fecdOBLC,Wed Mar 14 09:15:08 +0000 2018,99
